Region,Delivery_Mode,Supplier,traffic_congestion_level,port_congestion_level,weather_condition_severity,fuel_consumption_rate,driver_behavior_score,fatigue_monitoring_score,supplier_reliability_score,Disruption,Weather_Conditions_Rainy,Weather_Conditions_Snowy,Weather_Conditions_Sunny,Is_Business_Day,Is_Holiday,Is_Working_Day,Week_Of_Year,Quarter,Is_Weekend,Delivery_Duration,traffic_congestion_level_rolling_mean_3,traffic_congestion_level_rolling_std_3,port_congestion_level_rolling_mean_3,port_congestion_level_rolling_std_3,supplier_reliability_score_rolling_mean_3,supplier_reliability_score_rolling_std_3,traffic_congestion_level_rolling_mean_7,traffic_congestion_level_rolling_std_7,port_congestion_level_rolling_mean_7,port_congestion_level_rolling_std_7,supplier_reliability_score_rolling_mean_7,supplier_reliability_score_rolling_std_7,traffic_congestion_level_expanding_mean,port_congestion_level_expanding_mean,supplier_reliability_score_expanding_mean,traffic_congestion_level_lag_1,traffic_congestion_level_lag_2,traffic_congestion_level_lag_3,traffic_congestion_level_lag_4,traffic_congestion_level_lag_5,traffic_congestion_level_lag_6,traffic_congestion_level_lag_7,port_congestion_level_lag_1,port_congestion_level_lag_2,port_congestion_level_lag_3,port_congestion_level_lag_4,port_congestion_level_lag_5,port_congestion_level_lag_6,port_congestion_level_lag_7,supplier_reliability_score_lag_1,supplier_reliability_score_lag_2,supplier_reliability_score_lag_3,supplier_reliability_score_lag_4,supplier_reliability_score_lag_5,supplier_reliability_score_lag_6,supplier_reliability_score_lag_7,Traffic_Port_Interaction
1,1,2,0.11883891,3.551793,0.32833806,0.22039355,0.14905982,0.42969015,0.13172692,1,False,False,True,True,False,True,2,1,False,120.0,0.5405769,0.38380587,4.0288105,3.2994568,0.23576547,0.16071281,0.6263799,0.39202964,6.243767,2.961154,0.2738655,0.24224131,0.5069224,6.699562,0.50586486,0.86938554,0.6335061,0.98778427,0.044597168,0.9706262,0.75992113,0.9831932,7.540812,0.9938261,7.1696215,8.414233,9.476712,6.559369,9.925443,0.4208659,0.15470359,0.76705444,0.1531446,0.19447452,0.09508836,0.27172717,0.4220912
1,0,2,0.023723017,9.16102,0.28649342,0.18126059,0.6797627,0.0065491027,0.3526841,1,False,True,False,False,False,False,1,1,True,-96.0,0.33731583,0.46323362,6.7512083,2.8867738,0.30175897,0.15114681,0.52120876,0.4453573,6.615431,3.1637113,0.31066486,0.22980313,0.50429636,6.7129397,0.50503236,0.11883891,0.86938554,0.6335061,0.98778427,0.044597168,0.9706262,0.75992113,3.551793,7.540812,0.9938261,7.1696215,8.414233,9.476712,6.559369,0.13172692,0.4208659,0.15470359,0.76705444,0.1531446,0.19447452,0.09508836,0.21732704
1,0,0,0.027636906,3.6473598,0.34343812,0.23358774,0.9774097,0.6595362,0.7712424,1,False,False,True,True,False,True,1,1,False,-96.0,0.05673294,0.05382093,5.453391,3.2112565,0.41855115,0.3248059,0.38649598,0.42908102,5.7826667,3.0502038,0.3930603,0.27927446,0.50171983,6.6963687,0.50647134,0.023723017,0.11883891,0.86938554,0.6335061,0.98778427,0.044597168,0.9706262,9.16102,3.551793,7.540812,0.9938261,7.1696215,8.414233,9.476712,0.3526841,0.13172692,0.4208659,0.15470359,0.76705444,0.1531446,0.19447452,0.10080174
3,0,0,0.82333326,5.844506,0.83934635,2.1906654e-07,0.030619621,0.96902716,0.07244222,1,False,False,True,False,False,False,1,1,True,120.0,0.2915644,0.4605295,6.2176285,2.7757032,0.39878958,0.35167414,0.497744,0.4266072,5.4155626,2.827183,0.38153136,0.2921961,0.5034489,6.691789,0.5041378,0.027636906,0.023723017,0.11883891,0.86938554,0.6335061,0.98778427,0.044597168,3.6473598,9.16102,3.551793,7.540812,0.9938261,7.1696215,8.414233,0.7712424,0.3526841,0.13172692,0.4208659,0.15470359,0.76705444,0.1531446,4.811976
3,2,2,0.99097484,5.977036,0.23942766,0.94250804,0.49539304,0.55955434,0.00043270114,1,False,False,False,False,False,False,1,1,True,168.0,0.61398166,0.51466113,5.1563005,1.30846,0.28137243,0.42576492,0.4981998,0.4272193,5.245193,2.7384038,0.27201396,0.2661206,0.506056,6.687967,0.5014442,0.82333326,0.027636906,0.023723017,0.11883891,0.86938554,0.6335061,0.98778427,5.844506,3.6473598,9.16102,3.551793,7.540812,0.9938261,7.1696215,0.07244222,0.7712424,0.3526841,0.13172692,0.4208659,0.15470359,0.76705444,5.9230924
0,1,0,0.16575296,8.050266,0.9719083,0.078361146,0.0006961343,0.98177826,0.929062,1,True,False,False,True,False,True,1,1,False,168.0,0.66002035,0.43617785,6.623936,1.2370145,0.33397898,0.5166132,0.43137792,0.43894854,6.2532563,2.1476386,0.3826366,0.35524872,0.5042459,6.695213,0.5037188,0.99097484,0.82333326,0.027636906,0.023723017,0.11883891,0.86938554,0.6335061,5.977036,5.844506,3.6473598,9.16102,3.551793,7.540812,0.9938261,0.00043270114,0.07244222,0.7712424,0.3526841,0.13172692,0.4208659,0.15470359,1.3343555
2,3,3,0.14354044,9.54097,0.58306646,0.10628404,0.97667444,0.9942578,0.0930688,1,True,False,False,True,False,True,1,1,False,-96.0,0.43342274,0.48298198,7.8560905,1.789884,0.3408545,0.51150405,0.32768577,0.4024488,6.538993,2.4581108,0.33580846,0.37064084,0.5023374,6.71027,0.501546,0.16575296,0.99097484,0.82333326,0.027636906,0.023723017,0.11883891,0.86938554,8.050266,5.977036,5.844506,3.6473598,9.16102,3.551793,7.540812,0.929062,0.00043270114,0.07244222,0.7712424,0.3526841,0.13172692,0.4208659,1.3695151
0,0,1,0.46928567,9.999999,0.29963997,0.00051032327,0.00035957684,0.6885682,0.10756337,1,False,False,True,False,False,False,1,1,True,96.0,0.25952637,0.18199609,9.197079,1.0193431,0.3765647,0.47853157,0.3777496,0.3938441,7.4601655,2.3582885,0.3323565,0.37296355,0.50216347,6.7275844,0.49947244,0.14354044,0.16575296,0.99097484,0.82333326,0.027636906,0.023723017,0.11883891,9.54097,8.050266,5.977036,5.844506,3.6473598,9.16102,3.551793,0.0930688,0.929062,0.00043270114,0.07244222,0.7712424,0.3526841,0.13172692,4.6928563
3,3,0,0.006927024,9.997695,0.61600536,0.41822737,0.18905252,0.39698625,0.9599786,1,True,False,False,True,False,True,1,1,False,240.0,0.20658438,0.23753901,9.846222,0.26435813,0.38687024,0.49637926,0.37535015,0.39640325,7.5796905,2.4770713,0.41911286,0.4426098,0.49957058,6.744705,0.50188345,0.46928567,0.14354044,0.16575296,0.99097484,0.82333326,0.027636906,0.023723017,9.999999,9.54097,8.050266,5.977036,5.844506,3.6473598,9.16102,0.10756337,0.0930688,0.929062,0.00043270114,0.07244222,0.7712424,0.3526841,0.06925427
1,2,3,0.9059103,9.849252,0.8840528,0.02092712,0.6345837,0.013841234,0.8506931,1,False,False,True,False,False,False,1,1,True,-72.0,0.46070766,0.449553,9.948982,0.08637694,0.6394117,0.4638241,0.5008178,0.40685952,8.465674,1.8711938,0.43046296,0.45401633,0.50168693,6.7608747,0.5037002,0.006927024,0.46928567,0.14354044,0.16575296,0.99097484,0.82333326,0.027636906,9.997695,9.999999,9.54097,8.050266,5.977036,5.844506,3.6473598,0.9599786,0.10756337,0.0930688,0.929062,0.00043270114,0.07244222,0.7712424,8.922539
0,0,2,0.7836795,9.955865,0.78966504,0.23270538,0.906834,0.9984127,0.6052812,1,False,False,True,True,False,True,1,1,False,72.0,0.5655056,0.48758855,9.934271,0.07654179,0.8053176,0.18165012,0.49515295,0.40186605,9.053012,1.5244443,0.5065828,0.42790338,0.503148,6.777429,0.5042265,0.9059103,0.006927024,0.46928567,0.14354044,0.16575296,0.99097484,0.82333326,9.849252,9.997695,9.999999,9.54097,8.050266,5.977036,5.844506,0.8506931,0.9599786,0.10756337,0.0930688,0.929062,0.00043270114,0.07244222,7.802207
3,2,2,0.008158408,0.5450225,0.028860386,0.0017610595,0.9907245,0.9097312,0.49295077,1,False,True,False,True,False,True,2,1,False,336.0,0.56591606,0.48688325,6.7833796,5.4028387,0.6496417,0.18295023,0.3547506,0.37020546,8.27701,3.479765,0.5769425,0.36695877,0.5005965,6.745303,0.5041684,0.7836795,0.9059103,0.006927024,0.46928567,0.14354044,0.16575296,0.99097484,9.955865,9.849252,9.997695,9.999999,9.54097,8.050266,5.977036,0.6052812,0.8506931,0.9599786,0.10756337,0.0930688,0.929062,0.00043270114,0.004446516
1,3,2,0.17472625,9.136921,0.8425497,0.0030575797,0.9914952,0.7403721,0.8832506,1,True,False,False,True,False,True,2,1,False,-96.0,0.32218805,0.40824866,6.545936,5.21305,0.66049415,0.2009225,0.35603252,0.36945674,8.432246,3.49218,0.57039803,0.35997432,0.49892542,6.757568,0.5061124,0.008158408,0.7836795,0.9059103,0.006927024,0.46928567,0.14354044,0.16575296,0.5450225,9.955865,9.849252,9.997695,9.999999,9.54097,8.050266,0.49295077,0.6052812,0.8506931,0.9599786,0.10756337,0.0930688,0.929062,1.59646
3,1,3,0.73708236,9.999852,0.116158314,0.24685775,0.22891748,0.9997119,0.27848014,1,True,False,False,True,False,True,1,1,False,-96.0,0.30665568,0.381951,6.5605984,5.227478,0.5515605,0.30661565,0.4408242,0.3805059,8.497801,3.5206525,0.5968854,0.3240244,0.5001405,6.7741103,0.504951,0.17472625,0.008158408,0.7836795,0.9059103,0.006927024,0.46928567,0.14354044,9.136921,0.5450225,9.955865,9.849252,9.997695,9.999999,9.54097,0.8832506,0.49295077,0.6052812,0.8506931,0.9599786,0.10756337,0.0930688,7.3707147
0,0,1,0.53569525,9.736519,0.9874645,0.6408292,0.29467517,0.32203478,0.14052732,0,False,True,False,True,False,True,1,1,False,-120.0,0.4825013,0.28492683,9.624431,0.44225034,0.43408602,0.39505616,0.4503113,0.38215807,8.460161,3.503281,0.6015945,0.3158645,0.500321,6.789148,0.5031011,0.73708236,0.17472625,0.008158408,0.7836795,0.9059103,0.006927024,0.46928567,9.999852,9.136921,0.5450225,9.955865,9.849252,9.997695,9.999999,0.27848014,0.8832506,0.49295077,0.6052812,0.8506931,0.9599786,0.10756337,5.215807
0,0,3,0.21245502,7.989763,0.6135836,0.018951159,0.9567835,0.9430779,0.14038746,1,True,False,False,True,False,True,1,1,False,144.0,0.49507755,0.2646617,9.242044,1.092471,0.18646498,0.07968749,0.47967243,0.3488601,8.173313,3.4380023,0.48451006,0.31276554,0.49886712,6.795212,0.5012692,0.53569525,0.73708236,0.17472625,0.008158408,0.7836795,0.9059103,0.006927024,9.736519,9.999852,9.136921,0.5450225,9.955865,9.849252,9.997695,0.14052732,0.27848014,0.8832506,0.49295077,0.6052812,0.8506931,0.9599786,1.6974652
0,3,0,0.978404,9.937171,0.105432115,0.86343515,0.29929334,0.34138653,0.9943047,0,False,False,True,True,False,True,2,1,False,336.0,0.5755181,0.3845242,9.22115,1.071122,0.42507315,0.49296898,0.49002868,0.3643542,8.185873,3.4452984,0.50502604,0.34394476,0.50127685,6.8110003,0.5037468,0.21245502,0.53569525,0.73708236,0.17472625,0.008158408,0.7836795,0.9059103,7.989763,9.736519,9.999852,9.136921,0.5450225,9.955865,9.849252,0.14038746,0.14052732,0.27848014,0.8832506,0.49295077,0.6052812,0.8506931,9.722568
3,2,3,0.95581466,9.999696,0.03699969,9.6043934e-08,0.72971237,0.8780869,0.8186979,1,False,True,False,True,False,True,2,1,False,-48.0,0.7155579,0.43584624,9.308877,1.1428136,0.65113,0.4509467,0.5146194,0.39221948,8.192135,3.449089,0.5355141,0.36323094,0.5035495,6.826944,0.50532156,0.978404,0.21245502,0.53569525,0.73708236,0.17472625,0.008158408,0.7836795,9.937171,7.989763,9.736519,9.999852,9.136921,0.5450225,9.955865,0.9943047,0.14038746,0.14052732,0.27848014,0.8832506,0.49295077,0.6052812,9.557856
3,3,3,0.087694146,9.922526,0.008268044,0.13098052,0.0029805664,0.94872403,0.11504461,0,True,False,False,True,False,True,2,1,False,264.0,0.67397094,0.5078562,9.953131,0.040985525,0.6426824,0.46530706,0.52598166,0.37591565,9.531778,0.7450626,0.48152754,0.39711487,0.5014806,6.8423448,0.5033799,0.95581466,0.978404,0.21245502,0.53569525,0.73708236,0.17472625,0.008158408,9.999696,9.937171,7.989763,9.736519,9.999852,9.136921,0.5450225,0.8186979,0.9943047,0.14038746,0.14052732,0.27848014,0.8832506,0.49295077,0.87014747
0,1,1,0.8339364,9.830253,0.89955866,0.0101918485,0.8160351,0.13924454,0.7247958,0,False,False,True,False,False,False,1,1,True,240.0,0.6258151,0.4699938,9.917492,0.084833704,0.55284613,0.3820432,0.62015456,0.3552585,9.630826,0.72975016,0.45889112,0.3742576,0.50312644,6.8571362,0.504476,0.087694146,0.95581466,0.978404,0.21245502,0.53569525,0.73708236,0.17472625,9.922526,9.999696,9.937171,7.989763,9.736519,9.999852,9.136921,0.11504461,0.8186979,0.9943047,0.14038746,0.14052732,0.27848014,0.8832506,8.197805
1,3,0,0.36695477,0.06341678,0.018779779,0.0065605463,0.50613123,0.8886525,0.36907697,1,True,False,False,True,False,True,1,1,False,120.0,0.42952845,0.37703577,6.6053987,5.6657104,0.40297246,0.3062855,0.56727916,0.36242676,8.211335,3.6626418,0.47183353,0.36850113,0.50245565,6.82367,0.50380903,0.8339364,0.087694146,0.95581466,0.978404,0.21245502,0.53569525,0.73708236,9.830253,9.922526,9.999696,9.937171,7.989763,9.736519,9.999852,0.7247958,0.11504461,0.8186979,0.9943047,0.14038746,0.14052732,0.27848014,0.023271088
3,3,0,0.0017386106,8.077269,0.57965624,7.8444873e-07,0.9958552,0.8965894,0.48535436,0,False,False,True,True,False,True,2,1,False,336.0,0.40087658,0.41713464,5.9903126,5.20714,0.52640903,0.1813783,0.49099967,0.4215502,7.974299,3.6006517,0.52109456,0.33867165,0.50000113,6.829815,0.50371855,0.36695477,0.8339364,0.087694146,0.95581466,0.978404,0.21245502,0.53569525,0.06341678,9.830253,9.922526,9.999696,9.937171,7.989763,9.736519,0.36907697,0.7247958,0.11504461,0.8186979,0.9943047,0.14038746,0.14052732,0.014043224
1,2,1,0.6142689,8.675745,0.8628098,1.1207764e-09,0.68271816,0.83401865,0.49104404,1,True,False,False,True,False,True,1,1,False,240.0,0.3276541,0.30815053,5.605477,4.808884,0.44849178,0.068834074,0.54840165,0.4043041,8.072297,3.6104643,0.57118833,0.29625168,0.50055856,6.8388195,0.50365674,0.0017386106,0.36695477,0.8339364,0.087694146,0.95581466,0.978404,0.21245502,8.077269,0.06341678,9.830253,9.922526,9.999696,9.937171,7.989763,0.48535436,0.36907697,0.7247958,0.11504461,0.8186979,0.9943047,0.14038746,5.329241
3,1,1,0.12517129,9.999927,0.9895392,0.0010552626,0.0011879124,0.37239313,0.006923277,1,True,False,False,True,False,True,1,1,False,168.0,0.2470596,0.32394585,8.917646,0.98389065,0.3277739,0.27787936,0.42651126,0.38100567,8.081262,3.6159406,0.43013385,0.29627785,0.49873626,6.8541646,0.5012454,0.6142689,0.0017386106,0.36695477,0.8339364,0.087694146,0.95581466,0.978404,8.675745,8.077269,0.06341678,9.830253,9.922526,9.999696,9.937171,0.49104404,0.48535436,0.36907697,0.7247958,0.11504461,0.8186979,0.9943047,1.2517036
1,3,3,0.69426084,9.800093,0.521092,0.0009418251,0.7435686,0.9867657,0.9580831,1,False,False,True,True,False,True,2,1,False,192.0,0.47790033,0.30807957,9.491921,0.7138566,0.48535013,0.47560546,0.38914642,0.32983497,8.052747,3.5990381,0.45004603,0.3295594,0.49968085,6.8683963,0.50345236,0.12517129,0.6142689,0.0017386106,0.36695477,0.8339364,0.087694146,0.95581466,9.999927,8.675745,8.077269,0.06341678,9.830253,9.922526,9.999696,0.006923277,0.49104404,0.48535436,0.36907697,0.7247958,0.11504461,0.8186979,6.8038206
3,3,1,0.772899,9.988306,0.14349082,9.50917e-05,0.90469617,0.06136128,0.111827426,1,False,False,False,True,False,True,2,1,False,312.0,0.53077704,0.35345864,9.929441,0.11217001,0.3589446,0.5215136,0.48703283,0.3271256,8.062144,3.604815,0.44958642,0.33010623,0.5009944,6.8833957,0.5015695,0.69426084,0.12517129,0.6142689,0.0017386106,0.36695477,0.8339364,0.087694146,9.800093,9.999927,8.675745,8.077269,0.06341678,9.830253,9.922526,0.9580831,0.006923277,0.49104404,0.48535436,0.36907697,0.7247958,0.11504461,7.7199516
3,0,1,0.9872198,3.548251,0.28619966,0.002141142,0.7584506,0.89650875,0.031592775,1,False,False,False,False,False,False,1,1,True,48.0,0.81812656,0.15162584,7.7788835,3.6650436,0.36716777,0.5133177,0.50893044,0.35790023,7.1647153,3.8639255,0.35055742,0.33767638,0.5033208,6.867438,0.49932083,0.772899,0.69426084,0.12517129,0.6142689,0.0017386106,0.36695477,0.8339364,9.988306,9.800093,9.999927,8.675745,8.077269,0.06341678,9.830253,0.111827426,0.9580831,0.006923277,0.49104404,0.48535436,0.36907697,0.7247958,3.5029037
3,3,3,0.48972142,9.999933,0.958231,0.39401007,0.47277963,0.98386383,0.78705007,1,False,False,True,True,False,True,2,1,False,96.0,0.7499467,0.24954212,7.8454967,3.7215288,0.31015676,0.41494557,0.5264686,0.35275444,8.584218,2.3482134,0.41026786,0.37624848,0.5032561,6.8823547,0.500691,0.9872198,0.772899,0.69426084,0.12517129,0.6142689,0.0017386106,0.36695477,3.548251,9.988306,9.800093,9.999927,8.675745,8.077269,0.06341678,0.031592775,0.111827426,0.9580831,0.006923277,0.49104404,0.48535436,0.36907697,4.8971815
3,1,0,0.14018518,9.863572,0.09256108,0.0014092121,0.54932636,0.44133914,0.54293925,1,False,True,False,False,False,False,1,1,True,48.0,0.5390421,0.42566574,7.803919,3.686147,0.4538607,0.38552582,0.54624665,0.32087103,8.839404,2.3807752,0.41849428,0.37878478,0.50153536,6.896484,0.5008912,0.48972142,0.9872198,0.772899,0.69426084,0.12517129,0.6142689,0.0017386106,9.999933,3.548251,9.988306,9.800093,9.999927,8.675745,8.077269,0.78705007,0.031592775,0.111827426,0.9580831,0.006923277,0.49104404,0.48535436,1.3827266
2,1,3,0.78294474,9.643436,0.9396207,0.35843706,0.09182655,0.6367654,0.26917595,1,True,False,False,True,False,True,1,1,False,48.0,0.47095042,0.32179064,9.835648,0.1798814,0.53305507,0.2590785,0.5703432,0.3329374,8.977646,2.397723,0.38679883,0.38097852,0.50286275,6.909441,0.4997982,0.14018518,0.48972142,0.9872198,0.772899,0.69426084,0.12517129,0.6142689,9.863572,9.999933,3.548251,9.988306,9.800093,9.999927,8.675745,0.54293925,0.78705007,0.031592775,0.111827426,0.9580831,0.006923277,0.49104404,7.5502777
3,0,3,0.98463243,4.3973346,0.50128824,0.05152202,0.24054207,0.45309114,0.27147907,1,False,False,True,True,False,True,1,1,False,240.0,0.63592076,0.44100434,7.9681144,3.0943444,0.3611981,0.15739666,0.69312334,0.29805386,8.177276,2.8851488,0.42459252,0.3487746,0.50512457,6.897647,0.4987263,0.78294474,0.14018518,0.48972142,0.9872198,0.772899,0.69426084,0.12517129,9.643436,9.863572,9.999933,3.548251,9.988306,9.800093,9.999927,0.26917595,0.54293925,0.78705007,0.031592775,0.111827426,0.9580831,0.006923277,4.329758
1,2,3,0.17011544,2.7384083,0.8520985,8.356941e-06,0.5430522,0.40854916,0.9071002,1,False,False,True,True,False,True,2,1,False,72.0,0.6458975,0.42420036,5.59306,3.6044657,0.48258507,0.3676427,0.6182454,0.35760912,7.168463,3.4099932,0.41730925,0.33607852,0.5035591,6.8782115,0.5006346,0.98463243,0.78294474,0.14018518,0.48972142,0.9872198,0.772899,0.69426084,4.3973346,9.643436,9.863572,9.999933,3.548251,9.988306,9.800093,0.27147907,0.26917595,0.54293925,0.78705007,0.031592775,0.111827426,0.9580831,0.46584553
1,3,2,0.64003205,7.6856914,0.026020957,0.21055117,0.5864432,0.80552715,0.8318689,1,False,False,False,True,False,True,2,1,False,-24.0,0.59826,0.40886205,4.940478,2.5179667,0.6701494,0.3473017,0.59926444,0.35150644,6.839518,3.1970532,0.5201723,0.33718628,0.50419384,6.881967,0.5021752,0.17011544,0.98463243,0.78294474,0.14018518,0.48972142,0.9872198,0.772899,2.7384083,4.3973346,9.643436,9.863572,9.999933,3.548251,9.988306,0.9071002,0.27147907,0.26917595,0.54293925,0.78705007,0.031592775,0.111827426,4.919089
0,0,0,0.08048178,6.2822638,0.88253015,0.10556853,0.879755,0.3291727,0.5847868,1,False,False,False,True,False,True,1,1,False,96.0,0.29687643,0.30054182,5.568788,2.5496447,0.7745853,0.16861953,0.46973044,0.35178432,7.2300916,2.8791537,0.5992,0.25945935,0.50223225,6.879191,0.5025577,0.64003205,0.17011544,0.98463243,0.78294474,0.14018518,0.48972142,0.9872198,7.6856914,2.7384083,4.3973346,9.643436,9.863572,9.999933,3.548251,0.8318689,0.9071002,0.27147907,0.26917595,0.54293925,0.78705007,0.031592775,0.5056078
2,2,2,0.99513584,9.29931,0.9698444,0.95675415,0.46448106,0.24265784,0.9086724,0,True,False,False,True,False,True,1,1,False,288.0,0.5718832,0.4611195,7.755755,1.5097427,0.77510935,0.1692386,0.54193246,0.4044899,7.1300025,2.777189,0.61657465,0.277575,0.50450367,6.890343,0.50442916,0.08048178,0.64003205,0.17011544,0.98463243,0.78294474,0.14018518,0.48972142,6.2822638,7.6856914,2.7384083,4.3973346,9.643436,9.863572,9.999933,0.5847868,0.8318689,0.9071002,0.27147907,0.26917595,0.54293925,0.78705007,9.254076
3,0,2,0.43973964,9.999956,0.9906623,1.1407027e-07,0.6090085,0.9393572,0.55571866,1,False,False,False,True,False,True,2,1,False,240.0,0.5051191,0.46081868,8.527177,1.9754622,0.6830593,0.19592649,0.584726,0.36920998,7.1494856,2.7999477,0.6184003,0.2770515,0.5042066,6.904608,0.5046644,0.99513584,0.08048178,0.64003205,0.17011544,0.98463243,0.78294474,0.14018518,9.29931,6.2822638,7.6856914,2.7384083,4.3973346,9.643436,9.863572,0.9086724,0.5847868,0.8318689,0.9071002,0.27147907,0.26917595,0.54293925,4.397377
2,3,2,0.7028274,9.880869,0.08519363,0.20034857,0.042413484,0.26220143,0.019245183,0,True,False,False,True,False,True,2,1,False,72.0,0.7125676,0.27782616,9.726711,0.37489963,0.4945454,0.44785804,0.57328063,0.3632346,7.1834044,2.836396,0.5826959,0.33878478,0.50511354,6.9181976,0.5024479,0.43973964,0.99513584,0.08048178,0.64003205,0.17011544,0.98463243,0.78294474,9.999956,9.29931,6.2822638,7.6856914,2.7384083,4.3973346,9.643436,0.55571866,0.9086724,0.5847868,0.8318689,0.9071002,0.27147907,0.26917595,6.9445453
0,3,2,0.0102490205,9.585102,0.80775553,0.028001608,0.99187595,0.9650271,0.145006,0,False,False,True,False,False,False,1,1,True,-24.0,0.384272,0.34960505,9.821976,0.2136056,0.23998995,0.28056625,0.434083,0.36601427,7.9245143,2.6593268,0.5646283,0.36080518,0.5028642,6.9303203,0.5008232,0.7028274,0.43973964,0.99513584,0.08048178,0.64003205,0.17011544,0.98463243,9.880869,9.999956,9.29931,6.2822638,7.6856914,2.7384083,4.3973346,0.019245183,0.55571866,0.9086724,0.5847868,0.8318689,0.9071002,0.27147907,0.0982379
1,2,2,0.17832959,8.640331,0.40053445,0.8699826,0.768662,0.0046799057,0.46407652,1,False,False,False,True,False,True,1,1,False,192.0,0.29713532,0.36125103,9.368767,0.6479461,0.20944257,0.22930935,0.43525645,0.3650388,8.767646,1.3584741,0.5013392,0.3280923,0.5013957,6.938058,0.5006569,0.0102490205,0.7028274,0.43973964,0.99513584,0.08048178,0.64003205,0.17011544,9.585102,9.880869,9.999956,9.29931,6.2822638,7.6856914,2.7384083,0.145006,0.019245183,0.55571866,0.9086724,0.5847868,0.8318689,0.9071002,1.5408267
0,3,3,0.3637154,2.0395942,0.9655322,0.24874194,0.9864192,0.8003258,0.0030335227,0,False,False,True,True,False,True,1,1,False,288.0,0.184098,0.17680378,6.755009,4.1109,0.20403868,0.23612243,0.39578265,0.3539769,7.9610605,2.9044423,0.38293415,0.3383262,0.5007755,6.9159927,0.49841535,0.17832959,0.0102490205,0.7028274,0.43973964,0.99513584,0.08048178,0.64003205,8.640331,9.585102,9.880869,9.999956,9.29931,6.2822638,7.6856914,0.46407652,0.145006,0.019245183,0.55571866,0.9086724,0.5847868,0.8318689,0.74183184
3,0,2,0.89892167,2.9217346,0.8405032,0.30095854,0.99759406,0.96654886,0.99932075,1,True,False,False,True,False,True,2,1,False,240.0,0.48032224,0.3741806,4.5338864,3.5835326,0.48881027,0.4986039,0.51270264,0.3673872,7.480985,3.4539313,0.44215328,0.40853953,0.5025609,6.8980813,0.50066155,0.3637154,0.17832959,0.0102490205,0.7028274,0.43973964,0.99513584,0.08048178,2.0395942,8.640331,9.585102,9.880869,9.999956,9.29931,6.2822638,0.0030335227,0.46407652,0.145006,0.019245183,0.55571866,0.9086724,0.5847868,2.6264107
3,0,0,0.24305964,4.618141,0.14820556,0.08179327,0.22453563,0.98313093,0.04197256,0,False,True,False,True,False,True,1,1,False,336.0,0.5018989,0.3490842,3.1931567,1.310526,0.34810895,0.5643019,0.4052632,0.30795103,6.812247,3.4961154,0.31833902,0.37341264,0.50140244,6.8879027,0.49861386,0.89892167,0.3637154,0.17832959,0.0102490205,0.7028274,0.43973964,0.99513584,2.9217346,2.0395942,8.640331,9.585102,9.880869,9.999956,9.29931,0.99932075,0.0030335227,0.46407652,0.145006,0.019245183,0.55571866,0.9086724,1.1224837
0,2,2,0.9885422,5.9613547,0.11498778,0.22493336,0.30353364,0.99761224,0.8858777,1,False,False,False,False,False,False,1,1,True,0.0,0.7101745,0.4070076,4.50041,1.5232261,0.6423904,0.52306163,0.48366356,0.37969342,6.235304,3.2033687,0.3655046,0.42559782,0.50356746,6.883785,0.50033504,0.24305964,0.89892167,0.3637154,0.17832959,0.0102490205,0.7028274,0.43973964,4.618141,2.9217346,2.0395942,8.640331,9.585102,9.880869,9.999956,0.04197256,0.99932075,0.0030335227,0.46407652,0.145006,0.019245183,0.55571866,5.8930507
